YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201208,68030,407923,1,.78,"ENE","LINVILLE",38.52,-78.82,3831,7849
201208,68030,407924,1,1.38,"WSW","SPITLER",38.61,-78.5,3836,7830
201208,68030,407925,1,1.29,"SSE","LURAY",38.65,-78.47,3839,7828
201208,68030,407926,1,1.54,"NNW","SHENANDOAH",38.5,-78.64,3830,7838
201208,68030,409307,1,3.29,"NNW","BERGTON",38.81,-78.96,3848,7857
201208,68031,407927,1,.97,"NE","STANDARDSVILLE",38.31,-78.42,3818,7825
201208,68032,407928,1,1.25,"NE","GREEN HAVEN",39.15,-76.54,3909,7632
201208,68033,407934,1,1.89,"NNW","BURKSVILLE",38.3,-90.16,3818,9009
201208,68034,407933,1,.31,"WSW","EUREKA",38.5,-90.64,3830,9038
201208,68034,407933,2,.84,"SE","EUREKA",38.49,-90.62,3829,9037
201208,68039,407971,1,2.84,"NW","MOBRIDGE",45.56,-100.47,4533,10028
201208,68039,407972,1,.84,"NW","MOBRIDGE",45.54,-100.44,4532,10026
201208,68039,407982,1,1.61,"ENE","SELBY",45.51,-100,4530,10000
201208,68039,407983,1,1.19,"NW","SITKA",45.53,-100.2,4531,10012
201208,68039,407984,1,5.35,"NE","SITKA",45.58,-100.11,4534,10006
201208,68039,407985,1,1.61,"ENE","GLENHAM",45.54,-100.24,4532,10014
201208,65105,390217,1,1.47,"E","HUDSON",44.97,-92.74,4458,9244
201208,65105,390218,1,.69,"S","SOMERSET",45.11,-92.68,4506,9240
201208,65105,390219,1,1.2,"NE","ROBERTS",44.99,-92.55,4459,9233
201208,65105,390220,1,1.18,"NE","BAY CITY",44.59,-92.43,4435,9225
201208,65105,390221,1,3.68,"SW","LITTLE FALLS",45.24,-92.47,4514,9228
201208,65105,390222,1,1.61,"ENE","HORSE CREEK",45.28,-92.55,4516,9233
201208,65105,390223,1,2.06,"ENE","RANGE",45.41,-92.24,4524,9214
201208,65107,390243,1,1.65,"WNW","GORDONSVILLE",43.53,-93.3,4331,9318
201208,65107,390244,1,2.12,"WNW","GORDONSVILLE",43.53,-93.31,4331,9318
201208,65119,410066,1,1.82,"SE","HARBOURTON",40.33,-74.82,4019,7449
201208,65119,410066,2,1.54,"W","PENNINGTON",40.33,-74.81,4019,7448
201208,65119,410066,3,1.54,"W","PENNINGTON",40.33,-74.81,4019,7448
201208,65119,410066,4,2.06,"SE","HARBOURTON",40.33,-74.82,4019,7449
201208,65119,410067,1,.47,"S","WOODBRIDGE",40.56,-74.3,4033,7418
201208,65119,410067,2,.87,"ENE","MENLO PARK TERRACE",40.55,-74.3,4033,7418
201208,65119,410067,3,.74,"E","FORDS",40.52,-74.31,4031,7418
201208,65119,410067,4,.58,"W","HOPELAWN",40.52,-74.29,4031,7417
201208,65119,410067,5,1.43,"ENE","COLONIA",40.59,-74.28,4035,7416
201208,65119,410067,6,1.39,"NE","COLONIA",40.59,-74.28,4035,7416
201208,65120,408004,1,0,"N","LEWES",38.77,-75.15,3846,7509
201208,65122,408015,1,0,"N","FLEMINGTON",40.5,-74.85,4030,7451
201208,65122,410060,1,0,"N","(TTN)TRENTON ARPT",40.28,-74.82,4016,7449
201208,65122,410061,1,1.05,"SW","AGASOTE",40.24,-74.79,4014,7447
201208,65122,410289,1,.77,"NE","PRINCETON",40.36,-74.66,4021,7439
201208,65122,410290,1,.56,"NNW","PRINCETON",40.36,-74.67,4021,7440
201208,65122,411466,1,1.01,"ENE","EDISON",40.52,-74.38,4031,7422
201208,65123,408050,1,0,"N","ELVERSON",40.17,-75.83,4010,7549
201208,65123,408072,1,0,"N","COVENTRYVILLE",40.18,-75.68,4010,7540
201208,65123,408107,1,0,"N","POTTSTOWN",40.25,-75.63,4015,7537
201208,65123,408109,1,0,"N","NEWTOWN",40.23,-74.93,4013,7455
201208,65123,410062,1,.69,"S","REHRERSBURG",40.44,-76.25,4026,7615
201208,65123,410063,1,1.26,"ESE","SHARTLESVILLE",40.51,-76.1,4030,7606
201208,65123,410064,1,0,"N","MAIDEN CREEK",40.45,-75.92,4027,7555
201208,65123,410065,1,.69,"S","NEW JERUSALEM",40.44,-75.75,4026,7545
201208,65123,411463,1,1.27,"ENE","SUMMIT LAWN",40.58,-75.43,4034,7525
201208,65123,411464,1,1.07,"WSW","WESTGATE HILLS",40.66,-75.4,4039,7524
201208,65123,411465,1,1.22,"E","NESHAMINY",40.23,-75.11,4013,7506
201208,65126,409276,1,1.77,"ENE","LEWES DE",38.78,-75.12,3846,7507
201208,65126,409277,1,2.27,"NE","SEASIDE PARK",39.94,-74.07,3956,7404
201208,65126,409278,1,8.77,"W","NORTH CAPE MAY",38.99,-75.11,3859,7506
201208,65128,409279,1,0,"N","GREENSBORO",38.97,-75.8,3858,7548
201208,65134,390293,1,12.86,"SE","EDGEWATER",28.84,-80.76,2850,8045
201208,65134,390294,1,11.2,"N","CAPE CANAVERAL",28.54,-80.57,2832,8034
201208,65134,390295,1,12.86,"SE","EDGEWATER",28.84,-80.76,2850,8045
201208,65138,390301,1,7.5,"ESE","OAK HILL",28.8,-80.74,2848,8044
201208,65140,390315,1,1.73,"WNW","INLET BEACH",30.28,-86.03,3016,8601
201208,65148,390344,1,3.51,"S","EAST SANDY",30.53,-95.59,3031,9535
201208,65148,390351,1,2.16,"NNW","NEW WAVERLY",30.56,-95.51,3033,9530
201208,65148,390352,1,2.76,"N","MONTGOMERY",30.42,-95.68,3025,9540
201208,65148,390357,1,1.13,"WNW","MONTGOMERY",30.39,-95.7,3023,9542
201208,65148,390360,1,.91,"SE","MONTGOMERY",30.37,-95.67,3022,9540
201208,65148,390363,1,.7,"W","BERLIN",30.17,-96.46,3010,9627
201208,65148,390365,1,1.83,"NE","KAREN",30.25,-95.7,3015,9542
201208,65148,390370,1,2.83,"NNE","PRAIRIE VIEW",30.12,-95.99,3007,9559
201208,65148,390377,1,.44,"N","BELLVILLE ARPT",29.94,-96.25,2956,9615
201208,65148,390381,1,6.31,"NNW","KATY",29.89,-95.82,2953,9549
201208,65151,390388,1,2.99,"SSE","BURG",34.19,-94.05,3411,9403
201208,65151,390390,1,.9,"NW","DE QUEEN",34.04,-94.34,3402,9420
201208,65151,390393,1,0,"N","BLEVINS",33.87,-93.58,3352,9334
201208,65151,390396,1,.57,"E","DIAN",33.8,-93.39,3348,9323
201208,65151,390397,1,0,"N","ASHDOWN",33.67,-94.13,3340,9407
201208,65151,390398,1,.69,"N","PATMOS",33.51,-93.57,3330,9334
201208,65151,390399,1,.58,"W","MAGNOLIA",33.27,-93.24,3316,9314
201208,65151,390404,1,.9,"NE","BRADLEY",33.11,-93.66,3306,9339
201208,65151,390406,1,.58,"E","KIBLAH",33.05,-93.89,3303,9353
201208,65152,390403,1,1.18,"E","MELROSE",31.6,-92.96,3136,9257
201208,65152,390405,1,3.45,"N","BELLWOOD",31.58,-93.2,3134,9312
201208,65152,390407,1,.69,"S","JEWELLA",32.47,-93.8,3228,9348
201208,65152,390408,1,0,"N","SHREVEPORT",32.48,-93.75,3228,9345
201208,65153,390409,1,1.35,"WNW","GLADEWATER",32.54,-94.95,3232,9457
201208,65155,390429,1,1.26,"E","SHEBOYGAN",43.75,-87.69,4345,8741
201208,65163,390477,1,.53,"WNW","ALBANY",31.57,-84.18,3134,8410
201208,65163,390479,1,1.82,"NW","(ABY)SOUTHWEST GA RGNL ARPT",31.55,-84.21,3133,8412
201208,65163,390480,1,1.4,"W","ALBANY",31.57,-84.19,3134,8411
201208,65163,390481,1,1.36,"WNW","FORRESTER",31.65,-84.19,3139,8411
201208,65163,390482,1,.96,"NW","EAST ALBANY",31.58,-84.13,3134,8407
201208,65163,390482,2,3.38,"NW","ALBANY",31.61,-84.2,3136,8412
201208,65163,390482,3,3.19,"WNW","ALBANY",31.6,-84.22,3136,8413
201208,65163,390482,4,1.39,"E","SOUTH ALBANY",31.56,-84.15,3133,8409
201208,65165,390485,1,4.06,"NW","EMPRESS",30.71,-83.61,3042,8336
201208,65165,390486,1,2.74,"N","EMPRESS",30.71,-83.55,3042,8333
201208,65165,390487,1,0,"N","VALDOSTA",30.83,-83.27,3049,8316
201208,65165,390488,1,2.75,"ENE","VALDOSTA",30.85,-83.23,3051,8313
201208,65165,390489,1,5.11,"SSW","(VAD)MOODY AFB",30.9,-83.2,3054,8312
201208,65166,390490,1,1.02,"NE","VALDOSTA",30.84,-83.26,3050,8315
201208,65167,390491,1,3.57,"W","LOIS",30.52,-83.97,3031,8358
201208,65167,390492,1,4.02,"W","LOIS",30.53,-83.98,3031,8358
201208,65167,390493,1,4.79,"NNW","AUCILLA",30.54,-83.79,3032,8347
201208,65167,390494,1,2.66,"WNW","AUCILLA",30.49,-83.79,3029,8347
201208,65167,390495,1,2.16,"SSE","ASHVILLE",30.58,-83.63,3034,8337
201208,65167,390496,1,1.44,"NNW","ASHVILLE",30.63,-83.65,3037,8339
201208,65167,390497,1,0,"N","SPRINGFIELD",30.16,-85.6,3009,8536
201208,65168,391690,1,3.64,"ENE","CAMP ALAFLO BSA",31.42,-85.79,3125,8547
201208,65168,391690,2,1.57,"SE","COPPINVILLE",31.28,-85.79,3116,8547
201208,65168,391690,3,.73,"WSW","ENTERPRISE MUNICIPAL ARPT",31.28,-85.9,3116,8554
201208,65168,391690,4,1.72,"NNW","CLINTONVILLE",31.42,-85.9,3125,8554
201208,65168,391695,1,1.12,"NE","OZARK",31.45,-85.63,3127,8537
201208,65168,391702,1,5.58,"NNW","LOWE ARMY HELIPORT",31.42,-85.79,3125,8547
201208,65168,391702,2,4.66,"NNW","LOWE ARMY HELIPORT",31.41,-85.79,3124,8547
201208,65168,391702,3,3,"W","HOOPER STAGE FIELD",31.41,-85.74,3124,8544
201208,65168,391702,4,4.04,"SW","MARLEY MILL",31.45,-85.74,3127,8544
201208,65168,392328,1,1.07,"S","THURSTON",30.99,-85.78,3059,8546
201208,65168,392328,2,5.28,"W","VAUGHANVILLE",30.99,-86,3059,8600
201208,65168,392328,3,2.19,"SSW","COFFEE SPRINGS",31.13,-85.92,3107,8555
201208,65168,392328,4,1.77,"NW","HIGHFALLS",31.11,-85.81,3106,8548
201208,65180,390558,1,12.23,"SE","OROVADA",41.45,-117.62,4127,11737
201208,65180,390558,2,15.02,"ESE","OROVADA",41.49,-117.53,4129,11731
201208,65182,390569,1,15.49,"E","GLENN",39.46,-114.51,3927,11430
201208,65182,390569,2,16.06,"E","GLENN",39.47,-114.5,3928,11430
201208,65196,390636,1,0,"N","COZAD",40.87,-99.97,4052,9958
201208,66600,399381,1,15.56,"W","PAXTON",30.82,-82.34,3049,8220
201208,66601,399382,1,.92,"NW","BUNNELL",29.48,-81.27,2928,8116
201208,66601,399383,1,1.39,"ESE","DALLAS",28.96,-82.01,2857,8200
201208,66602,399384,1,1.37,"WSW","LOTTS",31.57,-82.89,3134,8253
201208,65761,393897,1,2.85,"NW","GLENCOE",44.8,-94.19,4448,9411
201208,65761,393899,1,1.7,"SE","HEATWOLE",44.81,-94.38,4448,9422
201208,65761,393903,1,1.19,"NW","BUFFALO MUNI ARPT",45.18,-93.87,4510,9352
201208,65761,395199,1,4.71,"WNW","NORWOOD",44.81,-94,4448,9400
201208,65761,395199,2,3.5,"NNW","YOUNG AMERICA",44.82,-93.94,4449,9356
201208,67314,403562,1,.91,"NE","FLEMINGTON",31.86,-81.56,3151,8133
201208,67314,403565,1,2.07,"N","MIDWAY",31.83,-81.43,3149,8125
201208,67314,403580,1,1.81,"SE","ALLENHURST",31.76,-81.6,3145,8136
201208,67314,403582,1,0,"N","WALTHOURVILLE",31.77,-81.63,3146,8137
201208,67314,403585,1,1.81,"NE","GUM BRANCH",31.82,-81.61,3149,8136
201208,67322,403596,1,.58,"W","COOSAWHATCHIE",32.58,-80.93,3234,8055
201208,67322,403600,1,1.5,"SSE","GREEN POND",32.71,-80.61,3242,8036
201208,67322,403604,1,.69,"S","GIVHANS",33.01,-80.33,3300,8019
201208,67322,403608,1,.58,"E","MONCKS CORNER",33.2,-80.01,3312,8000
201208,67322,403611,1,0,"N","MONCKS CORNER",33.2,-80.02,3312,8001
201208,67322,403613,1,.58,"E","MONCKS CORNER",33.2,-80.01,3312,8000
201208,67322,403616,1,1.87,"WSW","CHERRY HILL",33.22,-79.96,3313,7957
201208,67322,403618,1,.58,"E","MONCKS CORNER",33.2,-80.01,3312,8000
201208,67322,403622,1,.69,"S","PINOPOLIS",33.22,-80.03,3313,8001
201208,67322,403623,1,1.87,"ENE","CHERRY HILL",33.24,-79.9,3314,7954
201208,67322,403624,1,2.37,"NNE","CHERRY HILL",33.26,-79.91,3315,7954
201208,67322,403629,1,1.73,"E","MONCKS CORNER ARPT",33.18,-80,3310,8000
201208,67322,403630,1,3.26,"NNE","CHERRY HILL",33.27,-79.9,3316,7954
201208,67322,403631,1,4.3,"SSE","HARRISTOWN",33.29,-79.86,3317,7951
201208,67322,403634,1,3.26,"NNE","CHERRY HILL",33.27,-79.9,3316,7954
201208,67322,403635,1,.58,"W","ULMERS",33.1,-81.21,3306,8112
201208,67322,403637,1,3.5,"S","WALTERBORO",32.85,-80.64,3251,8038
201208,67322,403638,1,3.57,"SE","SNIDERS XRDS",32.85,-80.8,3251,8048
201208,67322,403639,1,3.26,"NNW","CANADYS",33.09,-80.65,3305,8039
201208,67322,403640,1,3.11,"SE","CANADYS",33.02,-80.58,3301,8034
201208,67322,403641,1,1.16,"E","ST GEORGE",33.18,-80.55,3310,8033
201208,67322,403642,1,.58,"E","ALVIN",33.35,-79.81,3321,7948
201208,67322,403643,1,.9,"NE","BONNEAU",33.31,-79.94,3318,7956
201208,67325,403691,1,4.11,"SE","SHERIDAN LAKE",38.43,-102.24,3825,10214
201208,67325,403691,2,4.93,"SE","SHERIDAN LAKE",38.41,-102.24,3824,10214
201208,67338,407753,1,2,"NNE","SAGE",33.61,-116.92,3336,11655
201208,67338,407754,1,3,"N","DULZURA",32.69,-116.77,3241,11646
201208,67338,407754,2,1.02,"NNE","DULZURA",32.66,-116.76,3239,11645
201208,67338,407754,3,3.73,"ENE","DULZURA",32.68,-116.72,3240,11643
201208,67338,407754,4,3.73,"NNE","DULZURA",32.7,-116.74,3242,11644
201208,67338,407757,1,0,"N","HESPERIA",34.42,-117.3,3425,11718
201208,67338,407757,2,2.66,"NW","CEDARPINES PARK",34.33,-117.35,3419,11721
201208,67338,407757,3,6.03,"N","LAKE ARROWHEAD",34.34,-117.18,3420,11710
201208,67338,407757,4,6.44,"S","APPLE VLY",34.43,-117.18,3425,11710
201208,67338,409832,1,2.44,"WNW","FOREST FALLS",34.09,-116.96,3405,11657
201208,67338,409832,2,2.66,"NW","FOREST FALLS",34.1,-116.96,3406,11657
201208,67338,409832,3,.76,"NE","FOREST FALLS",34.09,-116.91,3405,11654
201208,67338,409832,4,.16,"ESE","FOREST FALLS",34.08,-116.92,3404,11655
201208,67338,409833,1,4.26,"SE","ALPINE",32.79,-116.7,3247,11642
201208,67338,409833,2,5.98,"SSW","DESCANSO",32.77,-116.64,3246,11638
201208,67338,409833,3,8.17,"SE","ALPINE",32.73,-116.67,3243,11640
201208,67338,409833,4,5.75,"SSE","ALPINE",32.76,-116.7,3245,11642
201208,67338,409834,1,4.17,"WSW","THORN",34.45,-117.42,3427,11725
201208,67338,409834,2,3.4,"WNW","(VCV)GEORGE AFB VICT",34.59,-117.44,3435,11726
201208,67338,409834,3,3.2,"NW","APPLE VLY ARPT",34.61,-117.23,3436,11713
201208,67338,409834,4,4.1,"SW","APPLE VLY",34.47,-117.24,3428,11714
201208,67371,403878,1,.2,"WNW","DUMFRIES",44.35,-92.12,4421,9207
201208,67371,403879,1,3.9,"SW","CONCEPTION",44.23,-92.15,4413,9209
201208,67371,403885,1,3.41,"SW","ELBA",44.04,-92.06,4402,9203
201208,67375,403924,1,.95,"E","CONOVER",43.22,-91.9,4313,9154
201208,67375,403930,1,.87,"ENE","CALMAR",43.19,-91.86,4311,9151
201208,67375,403946,1,3.24,"NE","HAUGENDALE",43.3,-91.9,4318,9154
201208,67375,403949,1,.7,"S","DECORAH TATRO ARPT",43.31,-91.83,4318,9149
201208,67375,403963,1,2.44,"NE","CALMAR",43.2,-91.84,4312,9150
201208,67500,404757,1,1.73,"NW","BASS STATION",41.2,-86.64,4112,8638
201208,67500,404758,1,0,"N","WANATAH",41.43,-86.9,4125,8654
201208,67500,404759,1,.52,"E","OBER",41.27,-86.52,4116,8631
201208,67500,404760,1,.87,"SE","SHADY HILLS",40.56,-85.66,4033,8539
201208,67500,404761,1,0,"N","WANATAH",41.43,-86.9,4125,8654
201208,67500,404763,1,.69,"N","LA PORTE",41.61,-86.72,4136,8643
201208,67500,404764,1,.52,"E","SPRINGVILLE",41.68,-86.72,4140,8643
201208,67500,404765,1,.86,"SE","PLYMOUTH",41.34,-86.31,4120,8618
201208,67500,404766,1,0,"N","ROLLING PRAIRIE",41.67,-86.62,4140,8637
201208,67500,404767,1,1.25,"WNW","WARSAW",41.24,-85.85,4114,8551
201208,67500,404769,1,.52,"W","GLENWOOD",41.67,-86.08,4140,8604
201208,67500,404771,1,3.1,"W","ELKHART",41.68,-86.03,4140,8601
201208,67500,404778,1,.7,"S","ROLLING PRAIRIE",41.66,-86.62,4139,8637
201208,67500,404778,2,.97,"ENE","ROLLING PRAIRIE",41.68,-86.6,4140,8636
201208,67500,404779,1,1.71,"WSW","ANDREWS",40.84,-85.63,4050,8537
201208,67500,404789,1,.52,"E","(SBN)MICHIANA ARPT S",41.7,-86.31,4142,8618
201208,67500,404792,1,2.76,"N","NORTH WEBSTER",41.36,-85.7,4121,8542
201208,67500,404793,1,.86,"SE","MISHAWAKA",41.66,-86.16,4139,8609
201208,67500,404794,1,.52,"E","ELKHART",41.68,-85.96,4140,8557
201208,67500,404795,1,0,"N","JONESBORO",40.48,-85.63,4028,8537
201208,67500,404796,1,1.25,"ENE","BROOKSIDE ESTATES",41.16,-85.06,4109,8503
201208,67500,404797,1,.87,"NE","ROCKFORD",40.76,-85.31,4045,8518
201208,67500,404798,1,2.5,"WNW","HUNTINGTON",40.9,-85.52,4054,8531
201208,67500,404799,1,0,"N","PORTLAND",40.43,-84.98,4025,8458
201208,67500,404800,1,0,"N","PREBLE",40.83,-85.02,4049,8501
201208,67500,404802,1,1.47,"NNW","(SBN)MICHIANA ARPT S",41.72,-86.33,4143,8619
201208,67500,404803,1,.69,"N","ANDREWS",40.86,-85.6,4051,8536
201208,67500,404804,1,0,"N","WARREN",40.68,-85.43,4040,8525
201208,67501,404713,1,1.24,"NW","JERRY TYLER MEML ARP",41.86,-86.25,4151,8615
201208,67501,404723,1,1.24,"NW","JERRY TYLER MEML ARP",41.86,-86.25,4151,8615
201208,67501,404725,1,0,"N","GALIEN",41.8,-86.5,4148,8630
201208,67501,404727,1,0,"N","EDWARDSBURG",41.8,-86.08,4148,8604
201208,67502,404728,1,0,"N","MICHIGAN CITY C-MAN STATION (MCYI3)",41.73,-86.91,4143,8654
201208,67502,404756,1,0,"N","ST JOSEPH GLOS STATION (SJOM4)",42.1,-86.49,4206,8629
201208,67503,404698,1,.69,"N","SPENCERVILLE",40.71,-84.35,4042,8421
201208,67503,404699,1,.52,"W","WREN",40.8,-84.78,4048,8446
201208,67503,404703,1,.69,"N","NAPOLEON",41.39,-84.13,4123,8407
201208,67503,404707,1,.87,"SW","LIMA",40.74,-84.11,4044,8406
201208,67503,404708,1,2.07,"S","DIXON",40.92,-84.78,4055,8446
201208,67505,404730,1,3.89,"ESE","MC CALLIE",34.22,-84.72,3413,8443
201208,67505,404731,1,.34,"WNW","SUTALLEE",34.22,-84.63,3413,8437
201208,67505,404732,1,1.34,"ESE","NORTH CANTON",34.24,-84.46,3414,8427
201208,67505,404732,2,1.33,"ENE","BALL GROUND",34.34,-84.36,3420,8421
201208,67505,404733,1,1.38,"S","LUMPKIN",34.35,-84.03,3421,8401
201208,67505,404734,1,1.71,"W","MATT",34.3,-84.18,3418,8410
201208,67505,404735,1,1.49,"NNE","HUBBARDSVILLE",34.39,-84.22,3423,8413
201209,67401,413425,1,0,"N","TOLLAND",41.87,-72.37,4152,7222
201209,67402,413394,1,0,"N","ASHFIELD",42.53,-72.78,4231,7246
201209,67402,413395,1,0,"N","CONWAY",42.52,-72.68,4231,7240
201209,67402,413396,1,0,"N","RUSSELL",42.18,-72.85,4210,7251
201209,67402,413397,1,0,"N","DEERFIELD",42.55,-72.6,4233,7236
201209,67402,413398,1,.51,"W","SOUTH DEERFIELD",42.48,-72.61,4228,7236
201209,67402,413399,1,.51,"W","BAY STATE",42.33,-72.68,4219,7240
201209,67402,413400,1,0,"N","SOUTHWICK",42.05,-72.77,4203,7246
201209,67402,413401,1,0,"N","TYNGSBORO",42.68,-71.42,4240,7125
201209,67402,413402,1,0,"N","BOSTON",42.32,-71.07,4219,7104
201209,67403,413391,1,0,"N","TROY",42.83,-72.18,4249,7210
201209,67403,413392,1,0,"N","HARRISVILLE",42.95,-72.1,4257,7206
201209,67403,413393,1,0,"N","SWANZEY",42.87,-72.28,4252,7216
201209,67432,404371,1,10,"SW","PADUCAH",33.92,-100.42,3355,10025
201209,67432,408330,1,4.64,"W","CHALK",33.87,-100.3,3352,10018
201209,67434,404384,1,0,"N","(RWL)RAWLINS MUNI AR",41.8,-107.2,4148,10712
201209,67446,404422,1,0,"N","CONCORD",42.45,-71.35,4227,7121
201209,67448,413390,1,.86,"SW","NORTH WESTPORT",41.66,-71.13,4139,7107
201209,67448,413390,2,1.26,"WSW","SOUTH",41.68,-71.19,4140,7111
201209,67448,413390,3,1.18,"ESE","SOMERSET",41.74,-71.13,4144,7107
201209,67448,413390,4,1.05,"S","FALL RIVER ARPT",41.73,-71.1,4143,7106
201209,67449,413389,1,1.55,"S","BRISTOL",41.65,-71.27,4139,7116
201208,66094,396509,1,1.12,"E","BROADALBIN",43.05,-74.18,4303,7410
201208,66094,396510,1,.86,"SW","HILL CORNERS",43.01,-74.19,4300,7411
201208,66094,396511,1,.86,"SW","HILL CORNERS",43.01,-74.19,4300,7411
201208,66094,396512,1,.04,"W","MAYFIELD",43.1,-74.27,4306,7416
201208,66095,396514,1,1.37,"SSW","CRANDALL CORNERS",42.93,-73.58,4255,7334
201208,66105,406686,1,1.13,"W","POLTECHNIEC",32.75,-97.29,3245,9717
201208,66105,406694,1,0,"N","HAMILTON MUNI ARPT",31.67,-98.15,3140,9809
201208,66105,406695,1,0,"E","LANCASTER ARPT",32.58,-96.72,3234,9643
201208,66105,406696,1,0,"N","CUMBY",33.15,-95.85,3309,9551
201208,66105,406697,1,.33,"ESE","SHEPTON",33.03,-96.8,3301,9648
201208,66105,406698,1,.8,"ESE","SHEPTON",33.03,-96.79,3301,9647
201208,66105,406699,1,1.87,"SW","SHEPTON",33.01,-96.82,3300,9649
201208,66105,406700,1,1.68,"ESE","SHEPTON",33.02,-96.77,3301,9646
201208,66105,406701,1,2.52,"NE","SHEPTON",33.06,-96.77,3303,9646
201208,66105,406702,1,3.96,"NNW","PLANO",33.07,-96.75,3304,9645
201208,66106,406703,1,0,"N","ST JO",33.7,-97.53,3342,9731
201208,66106,406704,1,.9,"SE","ROSSTON",33.47,-97.44,3328,9726
201208,66106,406705,1,1.35,"SSE","MEADERS",32.86,-96.79,3251,9647
201208,66106,406705,2,3.1,"N","REINHARDT",32.86,-96.67,3251,9640
201208,66106,406705,3,2.32,"ENE","BOUCHARD",32.91,-96.73,3254,9643
201208,66106,406705,4,.55,"SSE","ALPHA",32.92,-96.8,3255,9648
201208,66106,406706,1,0,"N","DALLAS",32.77,-96.78,3246,9646
201208,66106,406706,2,2.21,"W","DALLAS",32.77,-96.82,3246,9649
201208,66106,406706,3,3.04,"ENE","EAGLE FORD",32.79,-96.83,3247,9649
201208,66106,406706,4,1.44,"SSW","HIGHLAND PARK",32.8,-96.78,3248,9646
201208,66106,406707,1,1.51,"NNW","DALLAS",32.79,-96.79,3247,9647
201208,66106,406707,2,1.73,"N","DALLAS",32.79,-96.78,3247,9646
201208,66106,406707,3,1.37,"NNE","DALLAS",32.79,-96.77,3247,9646
201208,66106,406707,4,1.06,"N","DALLAS",32.79,-96.78,3247,9646
201208,66106,407265,1,2.94,"WNW","GRIBBLE",32.9,-96.97,3254,9658
201208,66106,407265,2,1.89,"N","GRIBBLE",32.91,-96.92,3254,9655
201208,66106,407265,3,1.76,"NNE","BOUCHARD",32.92,-96.76,3255,9645
201208,66106,407265,4,2.7,"ENE","REINHARDT",32.84,-96.64,3250,9638
201208,66106,407265,5,1.79,"NW","BALCH SPGS",32.74,-96.65,3244,9639
201208,66106,407265,6,2.08,"NE","HUTCHINS",32.67,-96.7,3240,9642
201208,66106,407265,7,2.14,"SSE","LAKEVIEW",32.67,-96.94,3240,9656
201208,66106,407265,8,1.38,"NW","ARCADIA PARK",32.77,-96.91,3246,9654
201208,66106,407291,1,3.22,"NW","KELLER",32.97,-97.29,3258,9717
201208,66106,407291,2,3,"NNW","KELLER",32.97,-97.28,3258,9716
201208,66106,407291,3,2.54,"NW","KELLER",32.96,-97.28,3257,9716
201208,66106,407291,4,2.9,"NW","KELLER",32.96,-97.29,3257,9717
201208,66106,407302,1,3.34,"SSW","JUSTIN",33.03,-97.31,3301,9718
201208,66106,407302,2,3.45,"S","JUSTIN",33.03,-97.3,3301,9718
201208,66106,407302,3,3.78,"S","JUSTIN",33.03,-97.31,3301,9718
201208,66106,407302,4,3.67,"SSW","JUSTIN",33.03,-97.31,3301,9718
201208,66106,407304,1,3.03,"S","ROANOKE VLY ARPT",33.01,-97.23,3300,9713
201208,66106,407304,2,2.89,"WSW","ROANOKE",33,-97.23,3300,9713
201208,66106,407304,3,2.94,"WSW","ROANOKE",33,-97.23,3300,9713
201208,66106,407304,4,3.02,"WSW","ROANOKE",33,-97.23,3300,9713
201208,66106,407311,1,2.17,"SW","FT WORTH",32.73,-97.38,3243,9722
201208,66106,407311,2,.43,"SW","FT WORTH",32.75,-97.36,3245,9721
201208,66106,407311,3,.49,"WNW","FT WORTH",32.75,-97.36,3245,9721
201208,66106,407311,4,2.17,"S","RIVER OAKS",32.75,-97.4,3245,9724
201208,66106,407311,5,2.95,"WSW","FT WORTH",32.73,-97.39,3243,9723
201208,66106,407311,6,2.69,"SW","FT WORTH",32.72,-97.38,3243,9722
201208,66106,407312,1,2.66,"N","KELLER",32.97,-97.25,3258,9715
201208,66106,407312,2,2.96,"N","KELLER",32.97,-97.24,3258,9714
201208,66106,407312,3,2.4,"N","KELLER",32.96,-97.25,3257,9715
201208,66106,407312,4,2.48,"N","KELLER",32.97,-97.25,3258,9715
201208,66106,407951,1,1.35,"NNW","BOBWYN",32.67,-96.59,3240,9635
201208,66106,407951,2,1.15,"NW","GARLAND",32.93,-96.64,3255,9638
201208,66106,407951,3,3.54,"ESE","COPPELL",32.94,-96.96,3256,9657
201208,66106,407951,4,2.32,"SE","(DFW)DALLAS-FT WORTH",32.87,-97.01,3252,9700
201208,66106,407951,5,2.98,"S","GRAND PRAIRIE ARPT",32.66,-97.05,3239,9703
201208,66106,407951,6,1.63,"SSE","WHEATLAND AREA",32.61,-96.81,3236,9648
201208,66106,407952,1,.62,"NW","WESTLAND",32.73,-97.51,3243,9730
201208,66106,407952,2,3.8,"NNW","FOREST HILL",32.72,-97.04,3243,9702
201208,66106,407952,3,4.39,"NNE","GRAPEVINE",32.98,-97.04,3258,9702
201208,66106,407952,4,1.79,"NW","EAGLE",33,-97.54,3300,9732
201208,66106,407953,1,7.5,"SW","JUSTIN",33.01,-97.4,3300,9724
201208,66106,407953,2,1.22,"SW","GRAPEVINE RES",33.01,-97.16,3300,9709
